customer_id,purchase_date,order_number,revenue,is_repeat_purchase
CUST_011327,2025-05-23,4,363.72,True
CUST_011327,2024-11-21,5,175.34,True
CUST_011327,2024-12-12,6,452.69,True
CUST_011327,2025-02-19,7,406.67,True
CUST_011329,2025-03-28,1,342.07,False
CUST_011329,2025-01-04,2,552.9,True
CUST_011329,2025-08-08,3,630.14,True
CUST_011331,2025-08-24,1,296.94,False
CUST_011332,2024-11-19,1,649.98,False
CUST_011333,2025-07-28,1,369.98,False
CUST_011333,2025-01-05,2,79.43,True
CUST_011333,2025-10-14,3,220.95,True
CUST_011333,2025-07-07,4,603.52,True
CUST_011333,2025-01-15,5,583.42,True
CUST_011333,2025-10-23,6,187.52,True
CUST_011334,2026-02-05,1,653.27,False
CUST_011334,2025-12-23,2,147.55,True
CUST_011334,2025-12-17,3,558.5,True
CUST_011334,2026-05-09,4,209.13,True
CUST_011335,2024-11-05,1,510.61,False
CUST_011335,2025-04-11,2,89.13,True
CUST_011335,2024-08-21,3,492.74,True
CUST_011335,2025-01-29,4,195.1,True
CUST_011335,2025-05-20,5,558.57,True
CUST_011335,2025-01-28,6,178.42,True
CUST_011335,2024-10-10,7,582.02,True
CUST_011337,2024-06-16,1,97.93,False
CUST_011337,2024-08-08,2,568.47,True
CUST_011337,2024-10-08,3,104.22,True
CUST_011337,2024-06-04,4,124.41,True
CUST_011337,2024-08-01,5,187.38,True
CUST_011342,2025-01-17,1,234.14,False
CUST_011342,2025-01-24,2,172.81,True
CUST_011342,2025-03-31,3,422.06,True
CUST_011344,2026-04-16,1,66.28,False
CUST_011344,2026-04-20,2,464.34,True
CUST_011344,2026-07-25,3,268.2,True
CUST_011344,2025-08-17,4,56.43,True
CUST_011344,2026-01-29,5,90.27,True
CUST_011344,2026-05-03,6,606.49,True
CUST_011344,2026-04-25,7,543.72,True
CUST_011345,2024-11-29,1,210.72,False
CUST_011345,2024-07-01,2,295.59,True
CUST_011345,2024-03-02,3,402.53,True
CUST_011345,2024-08-07,4,226.06,True
CUST_011348,2025-07-27,1,629.63,False
CUST_011348,2025-07-25,2,203.09,True
CUST_011348,2025-09-14,3,641.38,True
CUST_011348,2025-05-31,4,148.82,True
CUST_011352,2025-09-27,1,552.04,False
CUST_011352,2025-07-01,2,596.16,True
CUST_011352,2025-07-12,3,307.97,True
CUST_011352,2025-09-05,4,590.44,True
CUST_011352,2025-08-19,5,455.88,True
CUST_011352,2025-09-06,6,195.73,True
CUST_011352,2026-04-18,7,253.67,True
CUST_011353,2026-11-04,1,480.81,False
CUST_011353,2026-02-07,2,156.54,True
CUST_011355,2025-02-28,1,452.36,False
CUST_011355,2025-06-17,2,273.86,True
CUST_011355,2025-09-03,3,300.57,True
CUST_011359,2025-11-04,1,96.8,False
CUST_011359,2026-08-15,2,506.58,True
CUST_011359,2026-01-19,3,195.22,True
CUST_011359,2026-02-07,4,303.66,True
CUST_011359,2026-03-14,5,173.25,True
CUST_011359,2026-03-07,6,293.94,True
CUST_011359,2026-09-05,7,259.23,True
CUST_011360,2025-06-03,1,361.51,False
CUST_011360,2025-12-28,2,154.51,True
CUST_011361,2026-07-25,1,91.67,False
CUST_011363,2026-04-13,1,94.44,False
CUST_011363,2025-11-29,2,261.9,True
CUST_011363,2025-11-08,3,114.18,True
CUST_011363,2025-10-20,4,206.39,True
CUST_011364,2025-07-10,1,570.05,False
CUST_011364,2025-05-17,2,344.04,True
CUST_011364,2025-06-02,3,484.71,True
CUST_011364,2025-01-31,4,477.12,True
CUST_011364,2025-02-08,5,520.17,True
CUST_011364,2025-11-28,6,50.69,True
CUST_011366,2025-05-16,1,352.41,False
CUST_011366,2025-12-10,2,547.65,True
CUST_011366,2025-08-27,3,235.55,True
CUST_011366,2025-12-27,4,549.14,True
CUST_011366,2026-05-10,5,111.75,True
CUST_011366,2025-08-13,6,241.67,True
CUST_011368,2024-10-24,1,479.94,False
CUST_011368,2024-04-04,2,529.29,True
CUST_011368,2025-01-15,3,634.83,True
CUST_011368,2025-02-26,4,677.23,True
CUST_011368,2024-09-09,5,104.03,True
CUST_011368,2024-08-18,6,547.47,True
CUST_011369,2025-11-25,1,401.63,False
CUST_011369,2025-10-17,2,131.05,True
CUST_011369,2025-07-16,3,688.12,True
CUST_011374,2025-05-04,1,303.93,False
CUST_011374,2025-03-24,2,219.12,True
CUST_011374,2025-11-13,3,160.9,True
CUST_011374,2025-05-12,4,453.8,True
CUST_011374,2025-10-05,5,451.28,True
CUST_011374,2025-11-28,6,224.37,True
CUST_011376,2025-12-05,1,273.9,False
CUST_011376,2026-01-25,2,481.73,True
CUST_011376,2026-05-25,3,45.98,True
CUST_011376,2026-06-30,4,589.05,True
CUST_011376,2026-07-17,5,182.33,True
CUST_011378,2026-01-07,1,147.69,False
CUST_011378,2025-12-27,2,301.29,True
CUST_011378,2025-12-17,3,417.1,True
CUST_011378,2025-05-07,4,420.56,True
CUST_011378,2025-08-31,5,335.73,True
CUST_011379,2025-04-19,1,301.08,False
CUST_011379,2025-04-20,2,201.46,True
CUST_011380,2025-05-31,1,306.87,False
CUST_011380,2025-03-18,2,637.74,True
CUST_011380,2024-11-15,3,687.26,True
CUST_011380,2025-06-19,4,245.82,True
CUST_011380,2025-05-08,5,360.27,True
CUST_011381,2025-12-14,1,375.47,False
CUST_011381,2026-07-14,2,111.82,True
CUST_011381,2025-11-24,3,606.04,True
CUST_011381,2026-05-18,4,564.76,True
CUST_011381,2026-04-24,5,125.03,True
CUST_011382,2025-09-21,1,322.5,False
CUST_011382,2025-05-01,2,445.25,True
CUST_011382,2025-05-27,3,405.55,True
CUST_011382,2025-02-18,4,560.42,True
CUST_011383,2025-09-11,1,71.08,False
CUST_011383,2025-07-25,2,48.74,True
CUST_011383,2025-03-14,3,565.31,True
CUST_011383,2025-09-24,4,176.03,True
CUST_011385,2025-02-11,1,142.24,False
CUST_011385,2025-07-17,2,247.28,True
CUST_011385,2025-04-09,3,696.51,True
CUST_011385,2025-01-13,4,674.58,True
CUST_011385,2025-01-19,5,344.5,True
CUST_011386,2024-05-18,1,579.66,False
CUST_011386,2024-07-22,2,613.77,True
CUST_011386,2024-04-25,3,599.57,True
CUST_011386,2025-01-28,4,355.89,True
CUST_011386,2024-09-07,5,77.95,True
CUST_011386,2025-03-13,6,136.19,True
CUST_011388,2025-03-03,1,599.69,False
CUST_011388,2024-11-15,2,270.38,True
CUST_011388,2025-01-15,3,385.73,True
CUST_011388,2025-07-27,4,117.31,True
CUST_011388,2025-04-11,5,417.07,True
CUST_011388,2025-10-06,6,663.08,True
CUST_011390,2024-10-23,1,295.69,False
CUST_011390,2025-04-25,2,309.09,True
CUST_011390,2025-04-03,3,227.99,True
CUST_011390,2025-06-15,4,582.56,True
CUST_011390,2025-08-14,5,378.19,True
CUST_011390,2025-02-21,6,400.64,True
CUST_011391,2025-11-13,1,481.61,False
CUST_011397,2025-09-17,1,587.66,False
CUST_011397,2025-06-02,2,242.55,True
CUST_011397,2025-10-13,3,227.99,True
CUST_011397,2025-07-30,4,349.89,True
CUST_011397,2025-11-10,5,406.06,True
CUST_011397,2025-07-28,6,488.17,True
CUST_011397,2025-12-02,7,361.34,True
CUST_011398,2024-11-21,1,256.17,False
CUST_011398,2024-06-23,2,348.4,True
CUST_011398,2025-02-08,3,386.05,True
CUST_011398,2025-03-19,4,53.54,True
CUST_011400,2025-04-21,1,217.56,False
CUST_011400,2025-06-14,2,101.03,True
CUST_011400,2025-08-19,3,405.78,True
CUST_011400,2025-09-22,4,120.59,True
CUST_011400,2025-04-19,5,142.16,True
CUST_011401,2025-11-11,1,533.89,False
CUST_011401,2025-10-23,2,285.01,True
CUST_011402,2025-01-19,1,594.79,False
CUST_011402,2024-10-13,2,513.59,True
CUST_011402,2024-09-22,3,604.6,True
CUST_011403,2025-11-13,1,41.49,False
CUST_011403,2025-08-02,2,355.17,True
CUST_011405,2024-07-31,1,61.97,False
CUST_011405,2025-01-17,2,475.16,True
CUST_011405,2024-06-20,3,416.62,True
CUST_011405,2024-05-01,4,235.12,True
CUST_011405,2024-05-17,5,280.3,True
CUST_011406,2025-06-29,1,46.43,False
CUST_011406,2025-06-06,2,293.78,True
CUST_011407,2026-08-10,1,51.25,False
CUST_011407,2025-10-31,2,40.39,True
CUST_011408,2024-12-14,1,69.13,False
CUST_011408,2024-12-03,2,149.2,True
CUST_011409,2025-08-17,1,528.86,False
CUST_011409,2024-12-03,2,292.44,True
CUST_011409,2025-10-31,3,299.8,True
CUST_011409,2025-07-08,4,69.29,True
CUST_011409,2025-06-12,5,655.27,True
CUST_011409,2025-08-27,6,105.84,True
CUST_011409,2024-12-01,7,662.21,True
CUST_011410,2025-05-03,1,419.33,False
CUST_011410,2024-12-15,2,344.45,True
CUST_011410,2025-09-13,3,136.39,True
CUST_011410,2024-11-16,4,448.14,True
CUST_011410,2025-03-02,5,58.52,True
CUST_011412,2024-04-11,1,111.52,False
CUST_011412,2024-09-21,2,611.51,True
CUST_011412,2024-06-10,3,663.69,True
CUST_011412,2024-05-28,4,545.43,True
CUST_011412,2024-08-04,5,60.02,True
CUST_011412,2024-09-26,6,296.08,True
CUST_011412,2025-01-31,7,157.23,True
CUST_011413,2025-07-27,1,689.89,False
CUST_011413,2025-03-23,2,85.79,True
CUST_011413,2025-07-18,3,590.27,True
CUST_011414,2025-11-09,1,521.16,False
CUST_011416,2024-08-07,1,297.12,False
CUST_011416,2024-06-04,2,177.23,True
CUST_011417,2025-10-13,1,522.34,False
CUST_011417,2026-03-02,2,310.0,True
CUST_011417,2025-09-18,3,273.8,True
CUST_011423,2025-02-06,1,96.63,False
CUST_011423,2024-11-06,2,212.91,True
CUST_011423,2024-06-11,3,602.45,True
CUST_011423,2024-10-24,4,639.74,True
CUST_011425,2026-05-26,1,382.2,False
CUST_011425,2025-10-30,2,429.97,True
CUST_011425,2026-01-02,3,322.59,True
CUST_011425,2025-09-02,4,475.32,True
CUST_011425,2026-07-01,5,259.5,True
CUST_011425,2025-08-17,6,284.35,True
CUST_011425,2026-03-22,7,327.53,True
CUST_011428,2026-01-23,1,175.55,False
CUST_011428,2026-03-19,2,105.74,True
CUST_011430,2024-11-18,1,388.63,False
CUST_011430,2024-05-13,2,69.51,True
CUST_011432,2024-12-28,1,178.17,False
CUST_011432,2024-11-20,2,434.53,True
CUST_011432,2024-11-01,3,504.02,True
CUST_011433,2024-10-13,1,280.84,False
CUST_011434,2024-11-27,1,95.13,False
CUST_011434,2024-06-22,2,188.78,True
CUST_011434,2025-02-03,3,610.74,True
CUST_011434,2025-01-14,4,55.17,True
CUST_011435,2026-06-15,1,557.0,False
CUST_011435,2026-06-12,2,66.34,True
CUST_011435,2026-09-15,3,267.74,True
CUST_011436,2026-10-04,1,379.49,False
CUST_011436,2026-01-09,2,414.38,True
CUST_011436,2026-01-23,3,423.58,True
CUST_011436,2026-08-27,4,655.25,True
CUST_011436,2026-06-04,5,297.21,True
CUST_011436,2026-05-22,6,387.26,True
CUST_011440,2025-04-27,1,451.22,False
CUST_011440,2025-08-21,2,282.29,True
CUST_011440,2025-06-10,3,661.7,True
CUST_011440,2026-03-24,4,352.66,True
CUST_011440,2026-02-17,5,246.88,True
CUST_011440,2026-03-31,6,190.59,True
CUST_011440,2026-03-30,7,139.41,True
CUST_011442,2025-05-15,1,221.91,False
CUST_011442,2024-11-20,2,680.55,True
CUST_011442,2024-12-16,3,301.32,True
CUST_011442,2025-05-06,4,597.29,True
CUST_011442,2024-11-03,5,298.92,True
CUST_011443,2025-12-08,1,571.74,False
CUST_011443,2026-05-16,2,367.49,True
CUST_011443,2026-02-03,3,662.59,True
CUST_011445,2024-11-27,1,275.66,False
CUST_011445,2024-11-26,2,45.97,True
CUST_011447,2025-05-31,1,149.97,False
CUST_011447,2025-08-10,2,430.36,True
CUST_011447,2026-03-03,3,147.23,True
CUST_011447,2026-02-25,4,473.09,True
CUST_011447,2025-12-02,5,343.22,True
CUST_011451,2025-11-28,1,583.16,False
CUST_011452,2024-06-16,1,260.98,False
CUST_011452,2024-04-23,2,317.16,True
CUST_011452,2024-06-24,3,416.23,True
CUST_011452,2024-01-30,4,390.18,True
CUST_011452,2024-07-16,5,142.12,True
CUST_011453,2024-08-23,1,661.45,False
CUST_011453,2024-01-20,2,640.81,True
CUST_011453,2024-06-24,3,389.47,True
CUST_011453,2024-12-27,4,573.83,True
CUST_011453,2024-04-29,5,220.87,True
CUST_011453,2024-07-06,6,620.95,True
CUST_011453,2024-10-27,7,693.77,True
CUST_011456,2025-08-04,1,638.99,False
CUST_011456,2025-06-22,2,446.06,True
CUST_011456,2026-04-15,3,497.32,True
CUST_011456,2025-09-09,4,485.91,True
CUST_011457,2025-03-05,1,229.02,False
CUST_011457,2025-06-09,2,558.55,True
CUST_011457,2025-03-13,3,641.16,True
CUST_011457,2026-01-22,4,215.35,True
CUST_011457,2026-02-25,5,262.87,True
CUST_011460,2024-11-16,1,415.33,False
CUST_011461,2026-02-09,1,573.81,False
CUST_011461,2025-02-15,2,105.15,True
CUST_011461,2025-05-03,3,172.6,True
CUST_011461,2025-10-10,4,307.91,True
CUST_011461,2025-03-17,5,356.46,True
CUST_011461,2026-01-13,6,108.33,True
CUST_011462,2025-06-13,1,386.39,False
CUST_011462,2025-03-08,2,576.65,True
CUST_011462,2025-08-23,3,614.83,True
CUST_011462,2025-07-18,4,134.48,True
CUST_011463,2025-11-23,1,660.78,False
CUST_011467,2025-05-12,1,654.32,False
CUST_011467,2024-12-17,2,696.16,True
CUST_011467,2025-01-14,3,352.1,True
CUST_011467,2024-12-21,4,328.65,True
CUST_011468,2026-06-21,1,602.24,False
CUST_011468,2026-06-24,2,492.11,True
CUST_011468,2026-10-24,3,153.07,True
CUST_011468,2025-12-20,4,200.72,True
CUST_011468,2026-02-03,5,222.06,True
CUST_011469,2025-07-16,1,679.13,False
CUST_011469,2025-10-04,2,472.19,True
CUST_011469,2025-05-11,3,146.23,True
CUST_011469,2024-12-02,4,512.88,True
CUST_011469,2025-04-04,5,275.56,True
CUST_011472,2025-04-12,1,251.2,False
CUST_011472,2024-06-10,2,48.14,True
CUST_011472,2025-01-02,3,238.19,True
CUST_011473,2026-04-11,1,500.71,False
CUST_011473,2025-11-20,2,239.41,True
CUST_011473,2026-04-04,3,339.09,True
CUST_011473,2026-01-12,4,58.21,True
CUST_011473,2026-04-07,5,54.68,True
CUST_011473,2026-04-29,6,461.84,True
CUST_011476,2026-02-24,1,317.41,False
CUST_011476,2025-12-22,2,649.83,True
CUST_011476,2026-10-26,3,165.88,True
CUST_011476,2026-06-13,4,245.58,True
CUST_011476,2026-01-21,5,680.87,True
CUST_011478,2025-02-04,1,638.1,False
CUST_011478,2024-11-29,2,135.33,True
CUST_011480,2025-10-12,1,366.89,False
CUST_011480,2026-09-07,2,205.69,True
CUST_011480,2026-05-01,3,665.39,True
CUST_011480,2026-05-21,4,616.98,True
CUST_011480,2025-10-28,5,578.14,True
CUST_011480,2025-10-19,6,436.27,True
CUST_011480,2026-01-12,7,651.68,True
CUST_011482,2024-11-28,1,673.49,False
CUST_011482,2025-02-07,2,442.34,True
CUST_011482,2024-08-01,3,342.19,True
CUST_011482,2024-11-17,4,635.31,True
CUST_011482,2024-08-30,5,272.46,True
CUST_011482,2024-06-02,6,368.01,True
CUST_011482,2024-05-07,7,399.98,True
CUST_011483,2025-01-19,1,367.11,False
CUST_011483,2024-11-05,2,191.47,True
CUST_011483,2025-04-30,3,321.51,True
CUST_011483,2024-09-27,4,427.51,True
CUST_011483,2024-12-24,5,182.85,True
CUST_011484,2024-06-27,1,72.29,False
CUST_011484,2024-07-12,2,222.28,True
CUST_011484,2024-04-17,3,405.53,True
CUST_011484,2024-08-10,4,612.03,True
CUST_011484,2024-06-06,5,415.81,True
CUST_011485,2026-01-02,1,453.76,False
CUST_011485,2026-10-21,2,296.77,True
CUST_011485,2025-12-21,3,669.9,True
CUST_011486,2025-06-24,1,554.31,False
CUST_011486,2025-06-04,2,194.44,True
CUST_011486,2025-02-12,3,95.95,True
CUST_011486,2025-02-22,4,139.58,True
CUST_011486,2025-08-08,5,525.22,True
CUST_011486,2024-09-04,6,463.25,True
CUST_011487,2024-11-08,1,195.85,False
CUST_011487,2024-11-14,2,589.6,True
CUST_011487,2025-01-07,3,375.5,True
CUST_011487,2024-09-04,4,113.7,True
CUST_011487,2025-03-23,5,376.25,True
CUST_011488,2026-03-24,1,408.65,False
CUST_011488,2025-08-08,2,584.21,True
CUST_011488,2026-02-21,3,240.74,True
CUST_011491,2025-02-09,1,97.27,False
CUST_011491,2024-10-28,2,327.34,True
CUST_011491,2025-04-23,3,544.96,True
CUST_011491,2025-01-15,4,666.49,True
CUST_011493,2024-12-27,1,179.29,False
CUST_011493,2025-09-12,2,560.31,True
CUST_011493,2025-05-29,3,79.32,True
CUST_011494,2024-07-02,1,447.05,False
CUST_011495,2026-03-26,1,251.35,False
CUST_011495,2025-12-14,2,355.15,True
CUST_011495,2025-05-21,3,56.09,True
CUST_011495,2025-05-01,4,285.32,True
CUST_011495,2025-07-09,5,444.41,True
CUST_011495,2025-10-08,6,82.31,True
CUST_011498,2026-02-15,1,188.39,False
CUST_011498,2026-04-26,2,227.14,True
CUST_011498,2026-06-28,3,81.7,True
CUST_011498,2026-01-27,4,593.37,True
CUST_011498,2025-11-03,5,601.15,True
CUST_011498,2025-08-01,6,528.74,True
CUST_011500,2026-01-23,1,77.89,False
CUST_011500,2025-09-30,2,443.79,True
CUST_011500,2026-02-06,3,111.93,True
CUST_011500,2026-08-22,4,649.78,True
CUST_011500,2026-01-04,5,555.04,True
CUST_011500,2026-02-25,6,191.55,True
CUST_011501,2026-04-30,1,688.3,False
CUST_011501,2026-07-18,2,409.83,True
CUST_011501,2026-01-03,3,602.56,True
CUST_011502,2024-07-17,1,375.76,False
CUST_011504,2024-08-13,1,494.91,False
CUST_011505,2024-09-20,1,196.36,False
CUST_011505,2024-08-13,2,263.4,True
CUST_011505,2024-07-07,3,124.65,True
CUST_011505,2024-10-07,4,204.8,True
CUST_011505,2024-10-20,5,94.12,True
CUST_011505,2024-07-24,6,569.99,True
CUST_011505,2024-09-02,7,136.28,True
CUST_011506,2026-06-19,1,93.38,False
CUST_011511,2025-06-23,1,587.77,False
CUST_011511,2025-01-10,2,185.61,True
CUST_011511,2024-09-30,3,586.5,True
CUST_011511,2025-03-22,4,594.18,True
CUST_011512,2026-04-30,1,208.53,False
CUST_011513,2025-08-07,1,648.06,False
CUST_011513,2025-06-11,2,114.8,True
CUST_011516,2024-08-23,1,373.0,False
CUST_011516,2025-02-08,2,431.42,True
CUST_011517,2025-07-29,1,554.78,False
CUST_011517,2026-02-20,2,145.39,True
CUST_011517,2025-07-10,3,148.73,True
CUST_011518,2024-05-11,1,415.7,False
CUST_011520,2024-09-01,1,650.46,False
CUST_011520,2024-11-29,2,369.23,True
CUST_011520,2024-12-24,3,578.34,True
CUST_011521,2026-01-14,1,281.98,False
CUST_011521,2026-08-02,2,335.49,True
CUST_011521,2026-05-22,3,187.68,True
CUST_011521,2026-08-06,4,334.87,True
CUST_011522,2025-07-12,1,98.11,False
CUST_011522,2026-01-31,2,412.68,True
CUST_011522,2025-11-11,3,307.93,True
CUST_011522,2026-03-10,4,512.84,True
CUST_011522,2025-06-24,5,608.37,True
CUST_011522,2025-09-06,6,685.18,True
CUST_011522,2026-04-15,7,47.54,True
CUST_011523,2025-04-09,1,96.87,False
CUST_011523,2025-03-31,2,627.2,True
CUST_011523,2025-12-17,3,425.75,True
CUST_011523,2025-04-13,4,697.5,True
CUST_011523,2025-03-03,5,373.24,True
CUST_011523,2025-08-11,6,521.29,True
CUST_011524,2025-11-27,1,392.07,False
CUST_011524,2026-07-08,2,67.83,True
CUST_011524,2026-05-07,3,544.32,True
CUST_011524,2025-10-26,4,370.74,True
CUST_011524,2025-11-12,5,195.15,True
CUST_011524,2026-07-04,6,115.57,True
CUST_011524,2025-09-25,7,75.93,True
CUST_011526,2026-02-28,1,368.63,False
CUST_011526,2025-12-15,2,282.75,True
CUST_011526,2025-10-19,3,138.9,True
CUST_011526,2026-10-12,4,192.99,True
CUST_011527,2026-06-11,1,195.82,False
CUST_011527,2026-02-26,2,568.67,True
CUST_011527,2026-02-16,3,290.18,True
CUST_011527,2026-02-17,4,212.53,True
CUST_011527,2025-12-18,5,593.73,True
CUST_011527,2026-03-23,6,559.02,True
CUST_011527,2026-01-05,7,139.63,True
CUST_011528,2025-12-15,1,571.24,False
CUST_011529,2025-08-22,1,95.06,False
CUST_011529,2024-10-06,2,369.18,True
CUST_011529,2024-11-06,3,446.76,True
CUST_011537,2025-11-27,1,472.99,False
CUST_011537,2025-12-23,2,408.17,True
CUST_011537,2026-03-31,3,205.62,True
CUST_011537,2026-03-18,4,224.22,True
CUST_011537,2026-02-25,5,94.83,True
CUST_011537,2025-10-20,6,82.03,True
CUST_011539,2025-05-28,1,410.91,False
CUST_011539,2025-01-28,2,182.47,True
CUST_011539,2024-12-28,3,193.23,True
CUST_011540,2026-06-25,1,583.73,False
CUST_011540,2025-10-23,2,168.45,True
CUST_011540,2026-01-03,3,371.48,True
CUST_011540,2026-01-23,4,556.7,True
CUST_011540,2026-07-07,5,422.82,True
CUST_011540,2025-11-13,6,139.19,True
CUST_011540,2026-05-12,7,402.42,True
CUST_011541,2024-09-05,1,607.98,False
CUST_011541,2025-03-15,2,501.69,True
CUST_011541,2025-05-10,3,459.13,True
CUST_011541,2024-09-22,4,86.01,True
CUST_011541,2024-10-16,5,105.76,True
CUST_011542,2025-09-07,1,480.27,False
CUST_011543,2024-10-09,1,515.57,False
CUST_011543,2024-12-18,2,664.05,True
CUST_011544,2026-01-02,1,409.46,False
CUST_011544,2025-08-31,2,286.78,True
CUST_011544,2025-12-12,3,584.36,True
CUST_011546,2025-02-04,1,129.22,False
CUST_011546,2025-04-02,2,578.96,True
CUST_011548,2026-08-15,1,243.69,False
CUST_011548,2026-03-27,2,77.33,True
CUST_011548,2026-01-19,3,623.72,True
CUST_011548,2026-04-24,4,217.75,True
CUST_011548,2026-03-29,5,197.41,True
CUST_011548,2026-07-02,6,471.7,True
CUST_011549,2025-08-25,1,207.01,False
CUST_011549,2025-08-26,2,284.63,True
CUST_011549,2025-05-30,3,183.64,True
CUST_011550,2026-10-24,1,51.13,False
CUST_011550,2026-11-25,2,157.08,True
CUST_011550,2026-04-11,3,392.44,True
CUST_011550,2026-06-22,4,403.56,True
CUST_011550,2026-02-22,5,500.34,True
CUST_011550,2026-09-19,6,423.22,True
CUST_011550,2026-05-24,7,254.39,True
CUST_011552,2024-11-06,1,693.97,False
CUST_011552,2024-09-25,2,107.01,True
CUST_011553,2025-06-16,1,448.35,False
CUST_011555,2025-06-22,1,514.92,False
CUST_011555,2025-10-04,2,102.7,True
CUST_011555,2025-03-18,3,510.11,True
CUST_011555,2025-04-27,4,455.72,True
CUST_011555,2025-02-25,5,692.22,True
CUST_011555,2024-12-16,6,290.99,True
CUST_011556,2024-05-28,1,291.01,False
CUST_011558,2025-10-01,1,394.45,False
CUST_011561,2024-10-23,1,57.28,False
CUST_011561,2024-12-29,2,100.04,True
CUST_011561,2024-08-14,3,131.8,True
CUST_011561,2024-08-17,4,109.13,True
CUST_011562,2025-12-02,1,407.3,False
CUST_011562,2026-01-10,2,217.0,True
CUST_011562,2025-11-06,3,359.62,True
CUST_011562,2025-08-15,4,558.57,True
CUST_011562,2025-07-18,5,668.89,True
CUST_011562,2025-12-05,6,483.42,True
CUST_011566,2025-04-30,1,184.27,False
CUST_011566,2025-06-20,2,240.75,True
CUST_011566,2024-07-28,3,90.17,True
CUST_011566,2025-04-19,4,527.64,True
CUST_011566,2024-08-15,5,47.61,True
CUST_011566,2025-03-27,6,328.08,True
CUST_011566,2025-05-26,7,638.38,True
CUST_011568,2024-11-03,1,434.43,False
CUST_011568,2025-01-23,2,677.18,True
CUST_011568,2024-11-22,3,482.83,True
CUST_011568,2024-05-29,4,686.09,True
CUST_011569,2025-05-15,1,427.02,False
CUST_011569,2024-08-18,2,175.71,True
CUST_011569,2025-02-06,3,64.67,True
CUST_011569,2025-08-06,4,516.54,True
CUST_011569,2025-02-15,5,93.68,True
CUST_011569,2024-09-19,6,116.33,True
CUST_011569,2024-10-06,7,697.68,True
CUST_011570,2026-02-07,1,132.58,False
CUST_011570,2025-08-08,2,697.91,True
CUST_011570,2026-03-16,3,236.45,True
CUST_011570,2025-08-05,4,186.78,True
CUST_011572,2026-02-13,1,653.02,False
CUST_011573,2024-11-01,1,612.13,False
CUST_011573,2024-06-11,2,499.08,True
CUST_011573,2024-08-04,3,252.44,True
CUST_011573,2024-10-12,4,303.38,True
CUST_011573,2024-06-28,5,213.03,True
CUST_011574,2024-11-12,1,103.91,False
CUST_011574,2025-04-02,2,545.79,True
CUST_011574,2024-08-25,3,556.48,True
CUST_011574,2024-10-10,4,364.69,True
CUST_011574,2025-01-02,5,272.69,True
CUST_011576,2025-04-18,1,573.13,False
CUST_011576,2024-11-02,2,244.41,True
CUST_011576,2024-07-24,3,472.91,True
CUST_011576,2025-02-04,4,374.56,True
CUST_011576,2025-03-30,5,580.44,True
CUST_011576,2024-11-01,6,371.23,True
CUST_011576,2024-05-12,7,552.71,True
CUST_011578,2025-12-05,1,244.34,False
CUST_011578,2026-02-02,2,398.88,True
CUST_011578,2026-02-16,3,59.92,True
CUST_011578,2025-12-01,4,338.15,True
CUST_011578,2026-07-12,5,191.21,True
CUST_011579,2024-12-21,1,311.0,False
CUST_011579,2025-06-04,2,53.58,True
CUST_011579,2024-12-20,3,404.19,True
CUST_011579,2025-01-18,4,664.94,True
CUST_011580,2026-03-25,1,473.71,False
CUST_011580,2026-04-07,2,430.8,True
CUST_011581,2025-08-08,1,387.8,False
CUST_011581,2024-11-09,2,141.25,True
CUST_011581,2025-02-12,3,176.07,True
CUST_011581,2024-11-26,4,201.07,True
CUST_011581,2024-10-24,5,400.28,True
CUST_011581,2024-09-15,6,344.19,True
CUST_011581,2025-08-01,7,327.84,True
CUST_011583,2025-05-13,1,368.66,False
CUST_011583,2024-10-11,2,79.36,True
CUST_011583,2025-06-03,3,346.03,True
CUST_011583,2025-02-25,4,497.57,True
CUST_011584,2025-04-24,1,368.45,False
CUST_011584,2025-07-02,2,619.24,True
CUST_011584,2024-09-15,3,562.57,True
CUST_011584,2025-02-28,4,335.89,True
CUST_011584,2025-07-30,5,478.07,True
CUST_011585,2025-04-21,1,392.62,False
CUST_011585,2025-12-23,2,136.67,True
CUST_011585,2025-07-14,3,475.04,True
CUST_011586,2025-07-09,1,152.83,False
CUST_011586,2025-11-16,2,372.0,True
CUST_011588,2026-02-09,1,350.04,False
CUST_011588,2025-06-28,2,166.86,True
CUST_011589,2024-06-18,1,92.76,False
CUST_011590,2026-01-16,1,377.19,False
CUST_011590,2026-11-17,2,407.81,True
CUST_011590,2026-05-27,3,40.11,True
CUST_011590,2026-06-26,4,623.26,True
CUST_011590,2026-10-03,5,638.52,True
CUST_011591,2024-10-29,1,406.32,False
CUST_011591,2024-03-08,2,75.88,True
CUST_011591,2024-11-21,3,323.34,True
CUST_011591,2024-10-10,4,100.19,True
CUST_011591,2024-10-17,5,288.88,True
CUST_011591,2024-12-23,6,340.4,True
CUST_011591,2024-09-11,7,287.02,True
CUST_011592,2024-09-11,1,436.47,False
CUST_011592,2024-03-31,2,395.32,True
CUST_011592,2024-03-02,3,361.97,True
CUST_011592,2025-01-02,4,422.08,True
CUST_011592,2024-10-22,5,537.74,True
CUST_011595,2025-11-28,1,542.08,False
CUST_011596,2026-02-26,1,375.76,False
CUST_011596,2026-02-21,2,327.77,True
CUST_011596,2026-04-20,3,525.75,True
CUST_011596,2025-05-09,4,648.58,True
CUST_011600,2025-11-26,1,101.52,False
