customer_id,signup_date,age,gender,income,segment,signup_channel,contract_type
CUST_009093,2025-02-23,43,Male,143393,Individual,Organic,Monthly
CUST_009094,2024-07-19,46,Female,39023,Individual,Referral,Quarterly
CUST_009095,2025-06-27,28,Female,23387,Individual,Referral,Annual
CUST_009096,2025-01-24,42,Male,56981,Individual,Referral,Monthly
CUST_009097,2024-12-06,52,Male,90834,Individual,YouTube,Monthly
CUST_009098,2025-01-08,55,Female,60039,SME,Email,Quarterly
CUST_009099,2024-11-09,64,Male,36907,Individual,Organic,Quarterly
CUST_009100,2025-01-03,43,Male,43399,Individual,Organic,Quarterly
CUST_009101,2025-01-14,64,Female,60544,Enterprise,Referral,Quarterly
CUST_009102,2024-11-18,62,Male,143914,SME,YouTube,Monthly
CUST_009103,2024-06-18,22,Male,139421,SME,YouTube,Quarterly
CUST_009104,2024-08-23,54,Female,86843,Enterprise,Organic,Annual
CUST_009105,2024-09-12,66,Male,85220,Individual,Referral,Quarterly
CUST_009106,2024-05-15,23,Male,129710,Individual,Google Ads,Quarterly
CUST_009107,2024-04-29,22,Female,67001,Enterprise,YouTube,Monthly
CUST_009108,2025-09-05,56,Male,125737,Individual,Organic,Annual
CUST_009109,2024-06-13,33,Male,43671,Enterprise,Email,Annual
CUST_009110,2025-05-13,41,Female,29782,SME,Meta,Monthly
CUST_009111,2024-08-07,51,Female,24774,Individual,Organic,Monthly
CUST_009112,2025-03-25,62,Male,40148,SME,YouTube,Annual
CUST_009113,2025-01-05,66,Female,136301,Individual,Referral,Quarterly
CUST_009114,2024-03-12,44,Female,101687,Individual,YouTube,Quarterly
CUST_009115,2024-04-09,67,Male,132123,Individual,Referral,Monthly
CUST_009116,2025-12-28,32,Male,30311,Individual,Email,Quarterly
CUST_009117,2025-09-01,42,Female,91445,Individual,Email,Annual
CUST_009118,2024-02-27,39,Male,131971,Individual,Email,Monthly
CUST_009119,2025-07-21,40,Female,59880,SME,Organic,Annual
CUST_009120,2024-06-20,35,Male,146804,SME,YouTube,Annual
CUST_009121,2024-11-02,31,Male,21955,Individual,Referral,Annual
CUST_009122,2024-02-01,32,Female,65601,Enterprise,YouTube,Quarterly
CUST_009123,2024-07-13,30,Female,135292,Individual,Google Ads,Monthly
CUST_009124,2025-07-19,57,Female,33221,Individual,Email,Annual
CUST_009125,2024-09-17,46,Female,140714,SME,Google Ads,Monthly
CUST_009126,2025-01-31,53,Male,149648,Individual,Google Ads,Monthly
CUST_009127,2025-10-29,50,Male,149993,Individual,Google Ads,Monthly
CUST_009128,2024-04-12,38,Male,71905,SME,Meta,Quarterly
CUST_009129,2025-12-12,53,Male,50651,SME,Referral,Annual
CUST_009130,2025-01-25,25,Male,47011,Individual,Referral,Monthly
CUST_009131,2025-10-12,64,Female,25623,Individual,Meta,Quarterly
CUST_009132,2024-09-22,26,Male,103160,Enterprise,Google Ads,Quarterly
CUST_009133,2025-03-26,55,Male,89126,SME,Google Ads,Monthly
CUST_009134,2025-07-23,69,Female,136895,Individual,Email,Quarterly
CUST_009135,2025-02-14,31,Male,45861,Enterprise,Referral,Monthly
CUST_009136,2024-10-12,49,Female,52371,Individual,YouTube,Monthly
CUST_009137,2024-05-09,46,Female,73890,Individual,Organic,Monthly
CUST_009138,2024-04-03,31,Male,90470,SME,Google Ads,Monthly
CUST_009139,2025-04-02,69,Female,42608,Individual,YouTube,Monthly
CUST_009140,2025-04-26,38,Female,54602,Enterprise,Google Ads,Annual
CUST_009141,2024-12-20,23,Male,49228,Individual,Organic,Monthly
CUST_009142,2024-03-06,22,Male,69158,Enterprise,Referral,Monthly
CUST_009143,2024-07-16,21,Female,84076,SME,Organic,Quarterly
CUST_009144,2024-09-12,60,Female,44466,Individual,Google Ads,Monthly
CUST_009145,2025-01-03,37,Male,55862,SME,Email,Annual
CUST_009146,2024-06-15,56,Female,79805,Individual,Meta,Quarterly
CUST_009147,2024-09-23,18,Female,56269,SME,Organic,Monthly
CUST_009148,2024-04-28,34,Female,149593,Individual,YouTube,Monthly
CUST_009149,2025-11-22,27,Male,142425,SME,YouTube,Monthly
CUST_009150,2025-12-11,60,Male,52915,Individual,Email,Monthly
CUST_009151,2024-06-25,26,Male,93390,Individual,Meta,Monthly
CUST_009152,2024-02-06,58,Male,114855,SME,YouTube,Quarterly
CUST_009153,2024-04-06,40,Female,97052,Individual,Organic,Monthly
CUST_009154,2024-04-04,64,Male,138957,Individual,Referral,Monthly
CUST_009155,2024-10-31,32,Female,119048,Individual,Google Ads,Monthly
CUST_009156,2025-11-02,23,Male,47654,Individual,Referral,Monthly
CUST_009157,2024-10-31,40,Male,72266,Individual,Meta,Quarterly
CUST_009158,2024-11-01,26,Male,122589,Individual,Organic,Monthly
CUST_009159,2025-02-08,63,Female,117942,Individual,YouTube,Quarterly
CUST_009160,2025-04-22,44,Male,122825,SME,YouTube,Monthly
CUST_009161,2025-12-17,49,Male,72018,SME,YouTube,Monthly
CUST_009162,2025-03-27,24,Female,108999,SME,Google Ads,Monthly
CUST_009163,2024-08-20,30,Female,93129,Enterprise,Meta,Quarterly
CUST_009164,2025-07-26,65,Male,97539,Individual,YouTube,Monthly
CUST_009165,2025-10-20,45,Female,61174,SME,Organic,Annual
CUST_009166,2025-11-08,37,Male,136525,SME,Google Ads,Monthly
CUST_009167,2025-02-24,41,Male,94528,Individual,YouTube,Quarterly
CUST_009168,2025-01-04,66,Female,49300,Individual,YouTube,Monthly
CUST_009169,2025-12-30,58,Female,33634,Individual,Google Ads,Quarterly
CUST_009170,2024-04-04,19,Male,95875,Individual,Email,Quarterly
CUST_009171,2024-07-02,40,Female,146891,Individual,Organic,Monthly
CUST_009172,2025-03-29,40,Female,95707,Individual,Email,Annual
CUST_009173,2024-02-23,24,Male,101183,Individual,Google Ads,Quarterly
CUST_009174,2025-07-16,39,Female,119660,SME,YouTube,Monthly
CUST_009175,2025-01-28,68,Female,72396,Enterprise,Google Ads,Quarterly
CUST_009176,2024-11-23,25,Female,54388,SME,Referral,Annual
CUST_009177,2024-01-23,24,Male,79257,Individual,YouTube,Monthly
CUST_009178,2024-06-03,36,Female,116709,Individual,Organic,Quarterly
CUST_009179,2024-11-23,18,Female,33785,SME,Email,Monthly
CUST_009180,2024-12-07,29,Female,63469,SME,Email,Quarterly
CUST_009181,2025-06-04,27,Male,71279,Individual,Referral,Monthly
CUST_009182,2025-05-24,26,Male,40038,Individual,Referral,Quarterly
CUST_009183,2025-05-31,20,Female,25747,Individual,Google Ads,Monthly
CUST_009184,2025-01-30,69,Male,144046,SME,Referral,Monthly
CUST_009185,2025-07-14,23,Male,59974,Individual,Email,Monthly
CUST_009186,2024-11-26,40,Male,123141,SME,Meta,Annual
CUST_009187,2024-09-07,67,Male,26317,SME,Organic,Annual
CUST_009188,2025-08-12,37,Male,145524,SME,Referral,Quarterly
CUST_009189,2025-02-16,34,Male,85283,SME,Meta,Monthly
CUST_009190,2025-08-06,47,Male,82526,Individual,Organic,Annual
CUST_009191,2025-12-19,38,Male,97146,SME,Meta,Quarterly
CUST_009192,2024-06-22,33,Male,30915,Individual,Organic,Monthly
CUST_009193,2025-05-09,20,Male,33681,SME,Referral,Monthly
CUST_009194,2025-07-21,32,Male,107747,Individual,Meta,Quarterly
CUST_009195,2025-09-16,48,Female,94848,Individual,Google Ads,Monthly
CUST_009196,2024-09-28,68,Male,50737,Individual,Email,Monthly
CUST_009197,2025-09-29,52,Female,100050,Individual,Referral,Monthly
CUST_009198,2024-01-20,59,Female,122090,Individual,YouTube,Monthly
CUST_009199,2024-07-17,42,Female,60028,Enterprise,Google Ads,Monthly
CUST_009200,2024-01-10,19,Male,110742,Enterprise,YouTube,Quarterly
CUST_009201,2025-01-15,32,Male,45409,SME,Organic,Quarterly
CUST_009202,2024-09-22,51,Female,143683,SME,Meta,Annual
CUST_009203,2025-10-23,29,Female,136534,Individual,Referral,Monthly
CUST_009204,2024-09-25,20,Male,108014,SME,Organic,Quarterly
CUST_009205,2024-10-13,53,Male,33301,Individual,Referral,Annual
CUST_009206,2024-03-24,18,Male,96419,SME,Meta,Monthly
CUST_009207,2025-05-30,65,Male,42542,Individual,Referral,Monthly
CUST_009208,2024-09-03,47,Male,31658,Individual,Google Ads,Monthly
CUST_009209,2024-09-01,18,Male,108823,Individual,Referral,Monthly
CUST_009210,2024-12-15,66,Female,120021,Individual,Organic,Quarterly
CUST_009211,2025-06-27,36,Male,121221,SME,Email,Monthly
CUST_009212,2024-03-12,20,Female,62692,Individual,YouTube,Quarterly
CUST_009213,2024-04-08,66,Male,67986,Individual,Email,Monthly
CUST_009214,2024-12-15,62,Female,39819,Individual,Referral,Annual
CUST_009215,2024-07-28,33,Male,56320,Enterprise,Email,Quarterly
CUST_009216,2025-07-12,54,Female,56276,Individual,Meta,Quarterly
CUST_009217,2024-07-02,49,Female,52867,SME,Email,Monthly
CUST_009218,2025-02-09,21,Female,100266,Individual,Referral,Quarterly
CUST_009219,2024-11-30,41,Female,75214,Individual,Referral,Monthly
CUST_009220,2024-03-01,53,Female,146478,SME,Organic,Annual
CUST_009221,2025-07-05,31,Male,51371,Enterprise,Email,Quarterly
CUST_009222,2024-08-15,19,Female,130626,Individual,Meta,Monthly
CUST_009223,2025-09-20,49,Male,59369,Enterprise,Email,Monthly
CUST_009224,2024-10-16,19,Male,140599,Individual,Organic,Annual
CUST_009225,2025-11-08,26,Male,125539,Individual,Meta,Monthly
CUST_009226,2025-03-23,33,Female,116284,Individual,Meta,Quarterly
CUST_009227,2025-07-19,58,Male,135812,Individual,YouTube,Monthly
CUST_009228,2025-04-29,53,Female,146607,Individual,YouTube,Monthly
CUST_009229,2024-08-02,62,Male,92042,Enterprise,Google Ads,Annual
CUST_009230,2025-09-14,35,Female,128360,Individual,Google Ads,Annual
CUST_009231,2025-12-14,37,Male,68465,Individual,Referral,Annual
CUST_009232,2025-09-12,53,Male,39622,Enterprise,Meta,Monthly
CUST_009233,2025-11-11,22,Male,26954,Individual,Meta,Monthly
CUST_009234,2025-07-01,34,Female,98593,Individual,Meta,Monthly
CUST_009235,2025-11-10,32,Male,64505,SME,Google Ads,Monthly
CUST_009236,2024-02-17,56,Female,127329,Individual,Referral,Monthly
CUST_009237,2025-09-16,60,Female,110519,Individual,Organic,Quarterly
CUST_009238,2025-02-21,68,Female,72391,Individual,Organic,Annual
CUST_009239,2025-08-21,31,Female,67542,SME,Meta,Monthly
CUST_009240,2025-10-24,59,Male,112012,SME,Google Ads,Annual
CUST_009241,2025-05-28,48,Male,96594,Individual,Organic,Quarterly
CUST_009242,2025-11-02,59,Female,128745,SME,Organic,Annual
CUST_009243,2024-06-30,62,Female,117831,SME,Organic,Monthly
CUST_009244,2025-07-02,68,Female,132590,Individual,Email,Annual
CUST_009245,2024-01-31,28,Female,69326,SME,Meta,Monthly
CUST_009246,2025-01-28,53,Male,119426,Individual,Organic,Monthly
CUST_009247,2025-06-20,33,Female,127435,Individual,Google Ads,Quarterly
CUST_009248,2025-07-17,51,Male,34176,Individual,Google Ads,Quarterly
CUST_009249,2024-09-06,29,Female,38487,Individual,Referral,Quarterly
CUST_009250,2025-02-17,32,Female,69277,Individual,YouTube,Quarterly
CUST_009251,2024-02-01,48,Male,89710,Individual,Email,Monthly
CUST_009252,2025-09-27,57,Female,89756,Individual,YouTube,Quarterly
CUST_009253,2025-06-26,62,Male,143555,Enterprise,Google Ads,Annual
CUST_009254,2024-04-08,48,Female,92522,Individual,Referral,Monthly
CUST_009255,2024-02-03,59,Female,105317,Individual,Referral,Annual
CUST_009256,2024-03-31,34,Male,20819,Individual,Organic,Monthly
CUST_009257,2024-04-02,54,Female,47083,SME,Meta,Monthly
CUST_009258,2025-01-01,55,Male,57402,SME,Google Ads,Quarterly
CUST_009259,2025-03-18,38,Male,99694,SME,Google Ads,Quarterly
CUST_009260,2024-09-15,45,Male,144139,Individual,Organic,Annual
CUST_009261,2024-12-16,27,Male,57052,Individual,Google Ads,Monthly
CUST_009262,2025-01-26,31,Male,107257,SME,Meta,Monthly
CUST_009263,2024-08-29,62,Female,125043,Individual,Meta,Monthly
CUST_009264,2025-07-21,36,Male,130814,Individual,Google Ads,Annual
CUST_009265,2024-04-02,48,Male,54022,Individual,Google Ads,Quarterly
CUST_009266,2024-02-08,60,Female,127033,Individual,Google Ads,Quarterly
CUST_009267,2024-06-25,58,Female,54339,SME,YouTube,Monthly
CUST_009268,2025-06-27,67,Male,144242,Enterprise,YouTube,Monthly
CUST_009269,2025-11-01,53,Male,92423,Individual,Organic,Annual
CUST_009270,2024-12-07,68,Female,124011,Individual,Email,Monthly
CUST_009271,2024-02-15,56,Male,93501,Individual,Google Ads,Quarterly
CUST_009272,2024-10-04,32,Female,27791,Individual,Google Ads,Annual
CUST_009273,2025-08-22,64,Male,124617,SME,Google Ads,Monthly
CUST_009274,2025-11-04,47,Male,42798,Individual,YouTube,Annual
CUST_009275,2024-09-14,52,Female,146997,Individual,YouTube,Monthly
CUST_009276,2025-02-06,33,Female,40207,Individual,YouTube,Annual
CUST_009277,2025-07-17,63,Female,143623,Enterprise,Google Ads,Quarterly
CUST_009278,2025-07-18,57,Female,123166,Individual,Meta,Monthly
CUST_009279,2025-02-11,35,Male,99284,Individual,Organic,Quarterly
CUST_009280,2024-02-23,65,Female,139502,Individual,Google Ads,Monthly
CUST_009281,2025-12-12,58,Male,29401,SME,YouTube,Quarterly
CUST_009282,2025-12-27,19,Female,25036,Individual,Referral,Quarterly
CUST_009283,2024-07-08,39,Female,144426,Individual,Referral,Monthly
CUST_009284,2024-09-01,39,Male,57822,SME,Referral,Monthly
CUST_009285,2024-05-20,40,Male,75446,SME,Email,Monthly
CUST_009286,2025-08-29,56,Female,111864,Individual,Meta,Monthly
CUST_009287,2024-01-27,60,Male,84624,Enterprise,Meta,Quarterly
CUST_009288,2025-07-04,31,Female,99240,Individual,Email,Annual
CUST_009289,2024-11-05,42,Male,41169,Individual,Referral,Monthly
CUST_009290,2024-11-14,54,Male,120026,Enterprise,Email,Annual
CUST_009291,2024-11-08,46,Female,66784,Enterprise,Email,Monthly
CUST_009292,2024-04-29,63,Female,88425,SME,Email,Monthly
CUST_009293,2025-04-07,54,Female,108538,Enterprise,Meta,Quarterly
CUST_009294,2025-01-02,41,Female,47141,Individual,Organic,Monthly
CUST_009295,2025-03-26,49,Female,21138,Individual,Organic,Monthly
CUST_009296,2024-03-01,66,Female,46943,Individual,YouTube,Monthly
CUST_009297,2024-02-27,56,Male,48797,Individual,YouTube,Annual
CUST_009298,2024-01-23,49,Female,105143,SME,YouTube,Monthly
CUST_009299,2025-01-14,31,Male,64211,SME,Meta,Annual
CUST_009300,2025-10-08,40,Male,133747,Individual,Email,Annual
CUST_009301,2024-05-19,27,Female,134402,Individual,YouTube,Monthly
CUST_009302,2025-03-27,61,Female,107692,Enterprise,Referral,Quarterly
CUST_009303,2025-08-22,18,Female,141142,Individual,YouTube,Quarterly
CUST_009304,2025-06-09,59,Male,68948,Individual,Referral,Monthly
CUST_009305,2024-12-18,25,Female,135048,Individual,Referral,Monthly
CUST_009306,2024-08-28,52,Female,144953,SME,YouTube,Quarterly
CUST_009307,2024-04-22,66,Male,26170,SME,Google Ads,Monthly
CUST_009308,2024-09-12,57,Male,146435,Enterprise,YouTube,Monthly
CUST_009309,2024-04-12,20,Female,139944,Individual,Referral,Quarterly
CUST_009310,2025-10-22,26,Male,101519,Individual,Google Ads,Monthly
CUST_009311,2025-09-23,69,Male,110512,Individual,YouTube,Monthly
CUST_009312,2025-02-24,64,Female,130444,Individual,Meta,Quarterly
CUST_009313,2025-01-05,26,Female,94601,Individual,Email,Monthly
CUST_009314,2025-10-26,47,Female,130892,Individual,Organic,Monthly
CUST_009315,2025-07-28,55,Female,64072,Individual,Google Ads,Annual
CUST_009316,2024-10-18,19,Male,34142,Enterprise,YouTube,Quarterly
CUST_009317,2024-09-10,40,Male,67068,Individual,Email,Monthly
CUST_009318,2025-01-17,38,Female,58678,Individual,YouTube,Monthly
CUST_009319,2024-07-01,57,Male,118290,Enterprise,Email,Quarterly
CUST_009320,2024-03-14,66,Male,146002,Individual,Organic,Monthly
CUST_009321,2024-12-06,22,Female,143303,Individual,Meta,Monthly
CUST_009322,2024-11-10,42,Female,76599,Individual,YouTube,Quarterly
CUST_009323,2025-10-04,46,Male,98149,Individual,Referral,Annual
CUST_009324,2025-09-01,64,Female,112248,Individual,Email,Monthly
CUST_009325,2024-04-08,65,Male,64447,SME,YouTube,Quarterly
CUST_009326,2025-04-16,57,Female,31591,SME,Email,Monthly
CUST_009327,2024-11-07,35,Male,96411,Individual,Google Ads,Monthly
CUST_009328,2025-08-10,50,Male,124617,Individual,Meta,Monthly
CUST_009329,2024-06-05,57,Female,36273,Individual,Google Ads,Quarterly
CUST_009330,2024-06-13,42,Female,122070,Enterprise,Referral,Monthly
CUST_009331,2025-11-30,48,Female,78685,Individual,Email,Monthly
CUST_009332,2025-12-23,18,Female,90658,Individual,YouTube,Monthly
CUST_009333,2024-01-03,51,Female,139823,SME,Organic,Quarterly
CUST_009334,2025-08-05,67,Male,57893,Individual,Email,Quarterly
CUST_009335,2024-03-01,62,Female,100131,Individual,Meta,Monthly
CUST_009336,2025-05-20,46,Female,128471,Individual,Organic,Monthly
CUST_009337,2025-06-27,29,Female,59837,SME,Meta,Monthly
CUST_009338,2025-06-29,59,Male,21455,Enterprise,Email,Monthly
CUST_009339,2025-02-22,29,Female,79172,SME,Email,Monthly
CUST_009340,2024-01-02,37,Male,60816,Individual,Email,Monthly
CUST_009341,2025-07-08,32,Male,115490,Individual,Google Ads,Monthly
CUST_009342,2024-12-29,54,Male,111138,Individual,Google Ads,Quarterly
CUST_009343,2024-12-15,41,Female,95764,SME,Meta,Monthly
CUST_009344,2024-06-29,56,Female,108494,Individual,Meta,Quarterly
CUST_009345,2024-05-17,56,Male,86437,Individual,Referral,Monthly
CUST_009346,2025-04-04,56,Male,146783,Individual,Meta,Monthly
CUST_009347,2025-02-19,18,Male,37800,Individual,Referral,Monthly
CUST_009348,2025-12-30,40,Male,21500,Enterprise,YouTube,Quarterly
CUST_009349,2024-10-14,29,Male,77570,SME,Google Ads,Annual
CUST_009350,2024-06-23,67,Male,71503,Individual,Organic,Annual
CUST_009351,2025-05-25,30,Male,102186,SME,Email,Quarterly
CUST_009352,2025-12-18,35,Male,20067,SME,Email,Monthly
CUST_009353,2024-08-17,20,Male,62291,Individual,Email,Monthly
CUST_009354,2025-05-07,23,Male,110868,Individual,Referral,Monthly
CUST_009355,2024-11-28,53,Female,84402,Enterprise,Referral,Quarterly
CUST_009356,2025-01-01,41,Male,82811,Individual,YouTube,Quarterly
CUST_009357,2025-03-08,52,Male,84763,Individual,Meta,Monthly
CUST_009358,2024-05-15,26,Female,88472,Individual,Email,Monthly
CUST_009359,2024-10-04,64,Female,110948,SME,Google Ads,Quarterly
CUST_009360,2024-12-21,36,Male,39385,Enterprise,Google Ads,Monthly
CUST_009361,2025-02-03,57,Female,81258,SME,Google Ads,Monthly
CUST_009362,2025-08-27,46,Male,133812,Individual,Organic,Annual
CUST_009363,2025-11-30,20,Female,68145,SME,YouTube,Quarterly
CUST_009364,2024-07-06,54,Female,109875,Individual,Google Ads,Quarterly
CUST_009365,2025-08-13,62,Female,117574,Individual,Organic,Annual
CUST_009366,2024-12-27,41,Male,34360,Individual,YouTube,Monthly
CUST_009367,2024-04-14,39,Male,116796,Individual,Referral,Quarterly
CUST_009368,2024-01-14,23,Female,111017,Individual,YouTube,Quarterly
CUST_009369,2024-10-26,18,Female,68674,Individual,Referral,Quarterly
CUST_009370,2025-08-22,33,Female,83598,Individual,Organic,Monthly
CUST_009371,2024-04-19,45,Female,36308,SME,YouTube,Monthly
CUST_009372,2025-07-02,35,Male,130946,Individual,Referral,Monthly
CUST_009373,2024-08-11,22,Female,27153,Individual,Referral,Monthly
CUST_009374,2025-09-12,39,Female,32801,Individual,Google Ads,Quarterly
CUST_009375,2025-08-22,49,Female,79466,Individual,Email,Annual
CUST_009376,2024-11-19,63,Female,118593,Individual,Meta,Annual
CUST_009377,2024-09-10,19,Female,128165,SME,Referral,Annual
CUST_009378,2025-06-04,27,Male,35332,Enterprise,Organic,Monthly
CUST_009379,2024-06-10,68,Male,80438,SME,Referral,Annual
CUST_009380,2025-07-22,27,Male,66790,Enterprise,Meta,Monthly
CUST_009381,2025-07-01,62,Female,81643,Enterprise,Organic,Quarterly
CUST_009382,2024-07-30,50,Male,127024,Individual,Organic,Quarterly
CUST_009383,2025-03-21,32,Male,82519,Individual,Google Ads,Monthly
CUST_009384,2025-04-01,19,Female,45368,SME,Meta,Monthly
CUST_009385,2025-06-07,32,Male,40742,Individual,Meta,Quarterly
CUST_009386,2024-04-28,36,Male,34951,Enterprise,Email,Monthly
CUST_009387,2024-09-29,24,Male,33242,Individual,YouTube,Monthly
CUST_009388,2025-05-20,27,Male,28281,Enterprise,Organic,Quarterly
CUST_009389,2025-11-13,57,Male,77283,SME,Organic,Annual
CUST_009390,2024-06-27,50,Male,72466,SME,Meta,Quarterly
CUST_009391,2024-12-04,31,Male,103097,Individual,Organic,Monthly
CUST_009392,2024-11-28,63,Male,125962,Individual,Referral,Monthly
CUST_009393,2025-12-23,22,Female,53625,Individual,Email,Annual
CUST_009394,2024-11-01,67,Male,47683,Individual,YouTube,Annual
CUST_009395,2025-07-23,65,Female,46656,Individual,Meta,Quarterly
CUST_009396,2025-12-27,27,Female,130864,SME,Meta,Annual
CUST_009397,2024-06-09,57,Female,94684,Individual,YouTube,Monthly
CUST_009398,2024-08-04,34,Male,146261,Individual,Email,Quarterly
CUST_009399,2024-07-13,57,Female,23474,Enterprise,Google Ads,Quarterly
CUST_009400,2024-05-12,42,Male,64358,Individual,Meta,Quarterly
CUST_009401,2025-11-04,66,Female,100390,Individual,Google Ads,Quarterly
CUST_009402,2024-07-01,55,Female,38476,Individual,Email,Quarterly
CUST_009403,2025-03-25,64,Male,141060,SME,YouTube,Monthly
CUST_009404,2025-12-26,64,Male,90723,SME,YouTube,Quarterly
CUST_009405,2024-02-22,25,Male,34963,Individual,Organic,Monthly
CUST_009406,2025-01-13,46,Male,127952,Individual,Google Ads,Annual
CUST_009407,2024-11-14,51,Female,91583,SME,Email,Annual
CUST_009408,2024-05-14,23,Male,106037,Enterprise,Organic,Annual
CUST_009409,2025-11-20,25,Male,107268,Individual,Referral,Monthly
CUST_009410,2025-05-18,61,Male,104392,Individual,Google Ads,Quarterly
CUST_009411,2025-03-21,31,Male,58495,Individual,Google Ads,Monthly
CUST_009412,2025-03-19,68,Female,145915,Individual,YouTube,Monthly
CUST_009413,2025-10-22,64,Male,84597,SME,YouTube,Annual
CUST_009414,2025-11-25,35,Male,70022,Individual,Meta,Annual
CUST_009415,2025-01-15,37,Female,130363,Individual,Meta,Quarterly
CUST_009416,2024-04-20,54,Male,80393,Individual,Organic,Monthly
CUST_009417,2024-08-30,20,Female,42206,Enterprise,Email,Quarterly
CUST_009418,2025-05-05,37,Male,70496,SME,Organic,Monthly
CUST_009419,2024-02-26,18,Female,38162,Individual,Email,Quarterly
CUST_009420,2024-06-10,45,Male,90707,SME,Meta,Quarterly
CUST_009421,2024-05-12,23,Female,85886,SME,Google Ads,Quarterly
CUST_009422,2024-01-12,69,Female,68975,SME,Referral,Annual
CUST_009423,2025-04-12,40,Male,133305,SME,Email,Monthly
CUST_009424,2025-01-05,60,Female,23513,Individual,Organic,Annual
CUST_009425,2024-09-09,22,Male,48669,Individual,Google Ads,Monthly
CUST_009426,2024-11-15,43,Male,37011,SME,Meta,Quarterly
CUST_009427,2025-04-09,28,Male,97283,SME,Email,Monthly
CUST_009428,2025-09-07,43,Male,53373,Individual,Email,Monthly
CUST_009429,2024-06-21,55,Male,122058,SME,Referral,Quarterly
CUST_009430,2025-09-07,18,Male,58446,Enterprise,Meta,Monthly
CUST_009431,2024-11-22,23,Male,121703,SME,YouTube,Monthly
CUST_009432,2025-05-24,57,Female,75793,Individual,Meta,Quarterly
CUST_009433,2024-04-14,58,Female,103401,Individual,Google Ads,Quarterly
CUST_009434,2025-09-08,61,Male,148272,Individual,Email,Monthly
CUST_009435,2025-03-19,65,Male,59848,SME,Meta,Monthly
CUST_009436,2024-01-12,47,Male,147000,Individual,YouTube,Monthly
CUST_009437,2024-11-25,35,Female,123458,Individual,Organic,Annual
CUST_009438,2024-10-21,26,Female,74617,Enterprise,Meta,Monthly
CUST_009439,2024-01-12,65,Male,40852,Individual,Email,Quarterly
CUST_009440,2024-06-23,42,Male,145038,Enterprise,Organic,Quarterly
CUST_009441,2025-12-02,28,Female,144869,Individual,Email,Quarterly
CUST_009442,2025-08-19,42,Male,129203,Individual,Meta,Monthly
CUST_009443,2025-05-10,19,Male,97333,SME,Email,Monthly
CUST_009444,2025-12-25,18,Female,103360,SME,Organic,Monthly
CUST_009445,2025-06-05,52,Female,100881,Individual,YouTube,Quarterly
CUST_009446,2024-01-27,66,Male,119496,SME,Email,Annual
CUST_009447,2025-05-23,69,Female,132772,Individual,Email,Monthly
CUST_009448,2025-11-29,65,Male,102983,Individual,YouTube,Monthly
CUST_009449,2025-03-13,41,Female,55629,Enterprise,YouTube,Quarterly
CUST_009450,2025-05-15,20,Male,142707,Individual,Email,Annual
CUST_009451,2024-11-30,24,Male,62500,Enterprise,Google Ads,Monthly
CUST_009452,2024-01-26,24,Male,89055,SME,YouTube,Monthly
CUST_009453,2025-07-15,45,Female,106013,Individual,YouTube,Monthly
CUST_009454,2024-11-27,31,Male,46178,SME,Organic,Annual
CUST_009455,2025-01-17,36,Male,108024,Individual,Organic,Quarterly
CUST_009456,2024-07-10,63,Female,85585,Individual,YouTube,Monthly
CUST_009457,2025-08-08,22,Male,149783,Individual,Email,Quarterly
CUST_009458,2024-11-13,24,Female,114151,Individual,Email,Monthly
CUST_009459,2025-12-06,32,Male,134141,Individual,Organic,Monthly
CUST_009460,2025-08-17,18,Female,131354,Individual,Google Ads,Annual
CUST_009461,2025-03-14,30,Male,40617,Individual,Referral,Monthly
CUST_009462,2025-02-01,25,Male,95805,Individual,Google Ads,Quarterly
CUST_009463,2025-05-29,28,Male,120693,Enterprise,Referral,Monthly
CUST_009464,2024-05-30,65,Female,81478,Individual,Google Ads,Monthly
CUST_009465,2025-11-26,20,Female,129682,Individual,Email,Quarterly
CUST_009466,2025-03-28,56,Male,81541,Individual,Meta,Quarterly
CUST_009467,2025-09-10,24,Male,127247,Enterprise,Google Ads,Quarterly
CUST_009468,2025-11-20,44,Male,138548,Individual,Google Ads,Quarterly
CUST_009469,2025-10-28,43,Female,71851,Individual,YouTube,Monthly
CUST_009470,2025-04-25,65,Female,87726,Individual,Referral,Annual
CUST_009471,2025-02-27,39,Male,73901,Individual,Meta,Monthly
CUST_009472,2025-04-16,28,Female,106985,Individual,Organic,Quarterly
CUST_009473,2024-06-04,58,Female,83344,Individual,Organic,Annual
CUST_009474,2025-03-30,49,Male,104944,Individual,Google Ads,Monthly
CUST_009475,2025-09-17,21,Female,99190,SME,YouTube,Monthly
CUST_009476,2025-06-10,55,Female,74200,Individual,Google Ads,Quarterly
CUST_009477,2025-12-21,49,Female,49458,Individual,Organic,Quarterly
CUST_009478,2025-08-20,43,Female,43399,Individual,Email,Monthly
CUST_009479,2025-07-11,44,Male,100801,SME,Meta,Annual
CUST_009480,2024-09-02,37,Female,82408,Individual,Referral,Monthly
CUST_009481,2024-06-21,31,Male,46841,Individual,Organic,Annual
CUST_009482,2024-02-19,62,Male,123235,Individual,Google Ads,Quarterly
CUST_009483,2025-11-09,33,Female,46834,SME,Email,Quarterly
CUST_009484,2024-05-06,69,Male,111103,SME,Organic,Quarterly
CUST_009485,2025-05-03,62,Female,23817,Individual,YouTube,Annual
